,entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
54,Huobi.com,1PMmHeQJB6VogEja98Un1h89WPvyKSKj19,exchanges,40.0,47515.0,118750.0,10000.0,259713.1831,10000.0,1000000.0,990000.0,11015.35,488.5,25979.1039,191.0,99983.0,44061.4,1954.0,103916.4156,764.0,399932.0,31.65,2.0,97.2362,1.0,553.0,185.85,1.0,673.4076,1.0,2935.0,13874843868.35,125685678.5,43910879171.4793,1130000.0,240001840027.0,13874725118.35,125670678.5,43910673595.5277,1120000.0,240001000027.0
55,Huobi.com,18efnKBBZqKqY6q1U3bVe1NB3HNxhsK686,exchanges,43.0,54685.0,175581.3953,50000.0,208530.878,10000.0,860000.0,850000.0,16469.3023,3155.0,21190.3532,192.0,85225.0,65877.2093,12620.0,84761.4128,768.0,340900.0,7.1628,4.0,8.3525,1.0,33.0,452.3256,2.0,639.078,1.0,2501.0,14242733569.8605,3410941849.0,20024278386.4946,780176.0,64473116039.0,14242557988.4651,3410841849.0,20024171437.8718,730176.0,64472776039.0
56,Huobi.com,1PgPrjtVFvDC4vNwzoLhQsM5XSNHRBjQim,exchanges,342.0,125603.0,191500.0,0.0,359266.962,0.0,920000.0,920000.0,118908.12,159854.5,85784.6087,2569.0,445268.0,475632.48,639418.0,343138.4346,10276.0,1781072.0,6.98,1.0,10.4556,1.0,38.0,3465.78,4697.0,2555.8744,1.0,13107.0,88174635186.67,89111560752.5,70771627067.4353,30070.0,298091560764.0,88174443686.67,89111560752.5,70771373203.0638,70.0,298090700764.0
57,Huobi.com,1JAVtXrWbNmtat8ngVDCkV77HCtJapqxz8,exchanges,55.0,48346.0,477818.1818,230000.0,445031.9331,10000.0,1000000.0,990000.0,47195.1091,22667.0,44724.8124,339.0,99983.0,188780.4364,90668.0,178899.2497,1356.0,399932.0,31.1273,2.0,80.6201,1.0,553.0,1251.8182,2.0,1390.6649,1.0,2935.0,36299487441.2182,6930500600.0,45323381827.4757,5010000.0,240001840027.0,36299009623.0364,6930380600.0,45323055021.1089,4960000.0,240001000027.0
58,Huobi.com,181zaA5V8ntBqjBFPEwTrZWBFyme7av9uD,exchanges,82.0,47796.0,587073.1707,630000.0,399772.7641,0.0,1000000.0,1000000.0,58126.7317,62225.5,40449.6617,224.0,99983.0,232506.9268,248902.0,161798.6468,896.0,399932.0,27.061,1.0,52.5123,1.0,316.0,1590.8537,1824.5,1312.5405,1.0,2935.0,41591395288.1463,5258578669.5,49007420461.4034,15771985.0,158477028601.0,41590808214.9756,5258513669.5,49007097367.2644,15761985.0,158476028601.0
59,Huobi.com,1GDLvz5gY4KR2J562gorQNhZUdfR1XVZES,exchanges,9.0,50342.0,278888.8889,20000.0,371736.0008,10000.0,860000.0,850000.0,27320.1111,1375.0,37226.2046,192.0,85225.0,109280.4444,5500.0,148904.8185,768.0,340900.0,6.2222,3.0,6.5282,1.0,23.0,774.5556,1.0,1096.5986,1.0,2501.0,4960689269.3333,1422640000.0,6925212285.5326,20000.0,17516821664.0,4960410380.4444,1422600000.0,6924939239.5787,10000.0,17516031664.0
60,Huobi.com,18iBEue7bK74axy4WMj8Yc5iPZZNj9sZ9B,exchanges,7.0,45454.0,210000.0,150000.0,274017.7262,20000.0,860000.0,840000.0,20136.1429,14302.0,27544.2942,783.0,85225.0,80544.5714,57208.0,110177.1768,3132.0,340900.0,5.1429,1.0,5.5144,1.0,15.0,569.0,415.0,822.0455,1.0,2501.0,12115174503.5714,2500000000.0,17666775395.3321,1112479379.0,52187410000.0,12114964503.5714,2499850000.0,17666866744.6468,1112459379.0,52187360000.0
61,Huobi.com,12k1wjjxz2t6KVmiYSxHXjoN3naE1FTwZq,exchanges,312.0,134191.0,100.0,0.0,994.9874,0.0,10000.0,10000.0,129956.61,158603.5,66182.2879,3738.0,390773.0,519826.44,634414.0,264729.1516,14952.0,1563092.0,5.68,1.0,9.5225,1.0,30.0,3797.64,4660.0,1985.8684,1.0,11515.0,65723676326.09,79886746451.0,39291491007.8436,29927895.0,273876050770.0,65723676226.09,79886746451.0,39291491174.8652,29927895.0,273876050770.0
62,Huobi.com,1HJV7cZ8TtbeCVfTVQP9TA16sgWJ1Qfarr,exchanges,151.0,45197.0,183200.0,200000.0,180886.0415,0.0,860000.0,860000.0,5669.03,4229.5,11853.6278,192.0,85226.0,22676.12,16918.0,47414.5111,768.0,340904.0,14.12,1.0,59.9465,1.0,553.0,104.95,41.0,255.121,1.0,2501.0,4548013743.18,1036512989.0,24103832471.8251,5000000.0,240001840027.0,4547830543.18,1036382989.0,24103770148.5829,4990000.0,240001000027.0
63,Huobi.com,1xXUeCGYzyGcwPa6V4pbi7gv1MDUc7Q7f,exchanges,11.0,53740.0,167272.7273,10000.0,249110.8154,10000.0,860000.0,850000.0,16175.6364,786.0,24887.372,224.0,85226.0,64702.5455,3144.0,99549.488,896.0,340904.0,4.9091,2.0,8.9692,1.0,33.0,453.4545,1.0,741.1685,1.0,2501.0,16247596599.5455,1011493884.0,22407561591.2038,673506.0,58564238585.0,16247429326.8182,1011483884.0,22407491670.1595,663506.0,58563958585.0
64,Huobi.com,1NHgveRqK326LeievoSrAGnknfMci9hLgs,exchanges,21.0,44430.0,605238.0952,860000.0,430532.55,0.0,1000000.0,1000000.0,59478.0476,85226.0,43949.1138,1262.0,99983.0,237912.1905,340904.0,175796.4554,5048.0,399932.0,53.0476,1.0,117.0834,1.0,553.0,1517.619,2501.0,1447.9998,1.0,2935.0,63658332896.6667,79315970627.0,64974102312.7848,835180000.0,240001840027.0,63657727658.5714,79314970627.0,64973771534.0243,835120000.0,240001000027.0
65,Huobi.com,18CDxW6kKu5EmxwokmFe2njipVZpow88qX,exchanges,1004.0,21378.0,8500.0,10000.0,3570.7142,0.0,10000.0,10000.0,31234.78,4469.0,67608.5584,3138.0,390773.0,124939.12,17876.0,270434.2336,12552.0,1563092.0,24.66,30.0,10.322,1.0,30.0,812.46,1.0,2032.4331,1.0,11515.0,5295926836.49,38601445.0,12521488833.833,7036958.0,37451461624.0,5295918336.49,38591445.0,12521492399.4779,7026958.0,37451461624.0
66,Huobi.com,1DhWzMdZWwZXwmCYEajf4Auj3euaYtkFVJ,exchanges,49.0,47747.0,453673.4694,120000.0,449474.4953,0.0,1000000.0,1000000.0,44508.4694,11485.0,45490.5391,341.0,99983.0,178033.8776,45940.0,181962.1562,1364.0,399932.0,21.1633,2.0,39.8227,1.0,243.0,1216.1224,2.0,1404.3659,1.0,2935.0,32512212703.4286,6930500600.0,37034880197.1398,373251.0,107976751166.0,32511759029.9592,6930380600.0,37034489062.4067,363251.0,107975751166.0
67,Huobi.com,1EWdvNgW1YTshfoM25E9LRmtktqFgJRoAN,exchanges,45.0,51749.0,414888.8889,460000.0,394121.37,10000.0,1000000.0,990000.0,40855.9556,45683.0,39419.3027,635.0,99097.0,163423.8222,182732.0,157677.2108,2540.0,396388.0,9.3556,6.0,9.0016,1.0,29.0,1159.4,1338.0,1187.1311,1.0,2909.0,17350550028.3333,6193258000.0,21033644590.1676,49210000.0,72223981857.0,17350135139.4444,6193218000.0,21033327760.8284,49190000.0,72223161857.0
68,Huobi.com,1CSydWPpafwEkYVZTbEas4bBAUEfVJ8SUp,exchanges,39.0,165224.0,26410.2564,10000.0,40729.7018,0.0,180000.0,180000.0,12265.0256,785.0,61524.0884,339.0,390773.0,49060.1026,3140.0,246096.3534,1356.0,1563092.0,14.7692,4.0,26.2341,1.0,115.0,296.8205,2.0,1819.8291,1.0,11515.0,6279261152.7692,41010436.0,14067307553.6424,2214671.0,57304221566.0,6279234742.5128,41000436.0,14067308430.3832,2204671.0,57304221566.0
69,Huobi.com,1ELbdBEn4zcvwCoWDPmmA31FRzsDo4mnSm,exchanges,7.0,52747.0,231684.8571,40000.0,330726.0643,1794.0,860000.0,858206.0,22140.5714,1377.0,33158.4802,339.0,85226.0,88562.2857,5508.0,132633.9207,1356.0,340904.0,7.0,2.0,8.4684,1.0,26.0,620.1429,2.0,990.554,1.0,2501.0,6481172653.0,2501684181.0,9631046795.5943,5231794.0,29467952285.0,6480940968.1429,2500824181.0,9630889542.6941,5230000.0,29467322285.0
70,Huobi.com,1MXQSdXNR8P8bCT6732t8yu9fYAPTQUuxr,exchanges,9.0,50531.0,345555.5556,40000.0,362709.284,0.0,860000.0,860000.0,33919.6667,3005.0,36156.909,340.0,85226.0,135678.6667,12020.0,144627.6359,1360.0,340904.0,8.1111,3.0,7.8237,1.0,20.0,960.7778,2.0,1081.7695,1.0,2501.0,6935198423.8889,2501684181.0,7169370403.6557,14810000.0,16514800000.0,6934852868.3333,2500824181.0,7169197704.5841,14800000.0,16514800000.0
71,Huobi.com,1MNoBZr1GaDrxpNGxQmBhjJf6ycZdgU56X,exchanges,514.0,76403.0,100.0,0.0,994.9874,0.0,10000.0,10000.0,103215.42,133253.5,73706.2713,3727.0,445268.0,412861.68,533014.0,294825.0853,14908.0,1781072.0,7.77,1.0,10.8672,1.0,30.0,3004.55,3918.0,2210.3659,1.0,13107.0,51750695775.06,70734511561.0,32513422702.933,875891.0,85216467964.0,51750695675.06,70734511561.0,32513422862.0975,865891.0,85216467964.0
72,Huobi.com,15bpXYz5FnTmh7cQQpUV7HiAGzHyvNxvex,exchanges,23.0,52921.0,229130.4348,50000.0,235776.4793,0.0,860000.0,860000.0,22388.2609,4368.0,23551.3799,671.0,85226.0,89553.0435,17472.0,94205.5195,2684.0,340904.0,7.8696,4.0,7.6061,1.0,29.0,623.1304,2.0,715.1213,1.0,2501.0,16047914110.0,6224639909.0,21424619547.892,27319873.0,64473116039.0,16047684979.5652,6224619909.0,21424512883.0113,27299873.0,64472776039.0
73,Huobi.com,14hSMo1zBP4JE5r8soe3mmbhowrXdjHT8J,exchanges,3.0,44539.0,223333.3333,10000.0,301698.8933,10000.0,650000.0,640000.0,21786.6667,819.0,30073.7577,225.0,64316.0,87146.6667,3276.0,120295.0308,900.0,257264.0,2.3333,1.0,1.8856,1.0,5.0,630.0,2.0,888.1261,2.0,1886.0,2351889874.6667,2504031821.0,1765947082.4526,117001339.0,4434636464.0,2351666541.3333,2503381821.0,1765928728.7849,116991339.0,4434626464.0
74,Huobi.com,1Csim7JNUrRgQ53W8GLK5Q2LYWxDEAhywR,exchanges,1159.0,22141.0,4800.0,0.0,4995.9984,0.0,10000.0,10000.0,90990.53,165958.0,87179.6973,3137.0,390773.0,363962.12,663832.0,348718.7891,12548.0,1563092.0,10.85,1.0,10.3975,1.0,34.0,2632.32,4882.5,2610.8935,1.0,11515.0,15536901180.52,27943915043.5,14933548784.7692,2484381.0,31410313036.0,15536896380.52,27943915043.5,14933553776.2538,2474381.0,31410313036.0
75,Huobi.com,1AfypffpYUUzcaKU8XRvx6bfZsqr3sYdjP,exchanges,484.0,122957.0,900.0,0.0,2861.8176,0.0,10000.0,10000.0,118954.4,132773.5,59894.0,3139.0,390773.0,475817.6,531094.0,239576.0,12556.0,1563092.0,4.87,1.0,8.2422,1.0,25.0,3481.7,3904.0,1796.255,1.0,11515.0,52530867301.65,69297352631.5,29857518093.6023,1177995.0,144625614447.0,52530866401.65,69297352631.5,29857519676.8878,1167995.0,144625614447.0
76,Huobi.com,1M62FoKigWRCCVaXyNVhNBiH94WQFswLQW,exchanges,23.0,45457.0,107391.3043,10000.0,235024.8348,0.0,1000000.0,1000000.0,10057.5217,522.0,23507.8648,193.0,99982.0,40230.087,2088.0,94031.4593,772.0,399928.0,19.3478,2.0,37.4289,1.0,113.0,211.2174,2.0,696.1133,1.0,2935.0,3420042894.0,100000000.0,10869381341.7147,2020350.0,53260870493.0,3419935502.6957,99990000.0,10869188428.9405,2010350.0,53259870493.0
77,Huobi.com,183xR5W1Vqw6gSKdteH5h9haWct23XGXa4,exchanges,315.0,170154.0,249800.0,0.0,389992.2563,0.0,860000.0,860000.0,104022.23,85407.0,77668.5845,2571.0,445268.0,416088.92,341628.0,310674.3379,10284.0,1781072.0,6.47,2.0,8.6873,1.0,30.0,3030.5,2501.0,2314.5991,1.0,13107.0,42199424805.76,5010285462.5,44581337662.847,30070.0,115573933420.0,42199175005.76,5009425462.5,44581530145.2003,70.0,115573933420.0
78,Huobi.com,1LYZkpA9jDHVCXrmzKwmKutNFk58JHj6rJ,exchanges,23.0,53408.0,41337.0435,10000.0,130085.9797,10000.0,650000.0,640000.0,3549.2174,637.0,12983.5988,191.0,64316.0,14196.8696,2548.0,51934.3954,764.0,257264.0,4.8261,3.0,5.7909,1.0,29.0,83.0435,1.0,384.3917,1.0,1886.0,1854401829.1304,8790000.0,3619982720.7494,510000.0,12693930000.0,1854360492.087,8780000.0,3619970218.2233,500000.0,12693900000.0
79,Huobi.com,1ACeg9dJM4ogXGPyxYLHzvTj6AgM9S1d4u,exchanges,27.0,45968.0,518148.1481,240000.0,444839.0224,20000.0,1000000.0,980000.0,51458.8148,23108.0,44781.4022,1080.0,99983.0,205835.2593,92432.0,179125.6087,4320.0,399932.0,25.8889,1.0,31.9888,1.0,94.0,1400.0,674.0,1420.2504,1.0,2935.0,42996033033.4444,24278707544.0,42388062241.5478,52910000.0,112436065016.0,42995514885.2963,24278587544.0,42387663442.6766,52890000.0,112435065016.0
80,Huobi.com,12Nv7TsECtLrWvdZjsd2M1vEJ5V8kLRQXP,exchanges,267.0,167676.0,137000.0,10000.0,293610.2859,0.0,860000.0,860000.0,101420.31,85226.0,93157.226,2570.0,445268.0,405681.24,340904.0,372628.9041,10280.0,1781072.0,65.12,1.0,140.1612,1.0,516.0,2701.52,2501.0,2942.9178,1.0,13107.0,61215529793.3,74383687746.0,67397231003.2422,30070.0,298091560764.0,61215392793.3,74383687746.0,67397022929.6232,70.0,298090700764.0
81,Huobi.com,1NmC4QEjbjsCGgbDntJgdJEgXRx1yq8uqb,exchanges,285.0,114362.0,200.0,0.0,1400.0,0.0,10000.0,10000.0,131703.31,153330.5,78936.553,3737.0,445268.0,526813.24,613322.0,315746.2122,14948.0,1781072.0,6.14,1.0,9.992,1.0,30.0,3847.37,4506.0,2360.1741,1.0,13107.0,62683363344.14,74231984954.5,38652275541.6327,879297.0,273876050770.0,62683363144.14,74231984954.5,38652275865.9627,869297.0,273876050770.0
82,Huobi.com,1H7j2YeKwdatfmTmE6vUMotMNrnLA1JbyS,exchanges,1015.0,64935.0,9800.0,10000.0,1400.0,0.0,10000.0,10000.0,9557.44,4470.0,40205.0524,4464.0,390773.0,38229.76,17880.0,160820.2097,17856.0,1563092.0,29.42,30.0,4.06,1.0,30.0,153.69,1.0,1201.4191,1.0,11515.0,404114460.13,64067315.0,2963291569.6331,19092507.0,29864070582.0,404104660.13,64057315.0,2963292550.8034,19092507.0,29864070582.0
83,Huobi.com,1LWpXdrYKstHqLt1djAms1MRGhatn2YFcq,exchanges,5.0,37733.0,40000.0,40000.0,35213.6337,0.0,100000.0,100000.0,3903.0,3923.0,3113.2095,226.0,7741.0,15612.0,15692.0,12452.8379,904.0,30964.0,6.6,1.0,9.7693,1.0,26.0,85.6,2.0,103.0545,1.0,223.0,3979371297.8,260918500.0,7285691578.4253,4164629.0,18533909880.0,3979331297.8,260908500.0,7285692729.097,4114629.0,18533869880.0
84,Huobi.com,1DWC7StAcFD8ydTvcHdxRx7GDQ7BBVqX7h,exchanges,180.0,160085.0,242300.0,20000.0,365729.0117,0.0,920000.0,920000.0,95951.97,85226.0,72841.1084,2571.0,445268.0,383807.88,340904.0,291364.4334,10284.0,1781072.0,103.33,1.5,176.0789,1.0,534.0,2370.68,2501.0,2466.0108,1.0,13107.0,75745492644.84,85201312843.0,76145810664.4084,30070.0,298091560764.0,75745250344.84,85200852843.0,76145559857.3201,70.0,298090700764.0
85,Huobi.com,1HS2BryuSnU4BAQLemfosBnZP7C7vom456,exchanges,1031.0,21478.0,9900.0,10000.0,994.9874,0.0,10000.0,10000.0,8332.73,4470.0,38436.6934,4464.0,390773.0,33330.92,17880.0,153746.7737,17856.0,1563092.0,29.71,30.0,2.8855,1.0,30.0,116.14,1.0,1145.6285,1.0,11515.0,389342409.52,49398332.0,2964566329.4822,12293751.0,29864070582.0,389332509.52,49388332.0,2964567323.7162,12283751.0,29864070582.0
86,Huobi.com,1JBCzSCHgZWidMRHUqk2N7EVoPo4sNkER1,exchanges,497.0,157124.0,154900.0,0.0,330355.8536,0.0,860000.0,860000.0,131082.38,165201.5,70728.5576,2995.0,445268.0,524329.52,660806.0,282914.2305,11980.0,1781072.0,4.56,1.0,7.6751,1.0,30.0,3834.8,4853.5,2107.6528,1.0,13107.0,62108461557.06,81540591032.5,46152492955.0683,875891.0,273876050770.0,62108306657.06,81540591032.5,46152669170.9228,865891.0,273876050770.0
87,Huobi.com,168YVdM3qQtHURwzkJVVpt9ArLk5HtzWp8,exchanges,690.0,117504.0,300.0,0.0,1705.8722,0.0,10000.0,10000.0,127871.48,134867.0,51813.1453,3730.0,445268.0,511485.92,539468.0,207252.581,14920.0,1781072.0,3.55,1.0,7.6842,1.0,30.0,3748.92,3965.5,1552.1939,1.0,13107.0,66576636512.14,72126521332.0,23937647169.3529,4924589.0,88527478276.0,66576636212.14,72126521332.0,23937648003.16,4914589.0,88527478276.0
88,Huobi.com,12ZMUTSQC3agsXWpPzyrBCkRGe7cRy2o32,exchanges,459.0,133863.0,0.0,0.0,0.0,0.0,0.0,0.0,149007.12,163595.5,46496.1153,3730.0,179779.0,596028.48,654382.0,185984.4613,14920.0,719116.0,3.16,1.0,6.8684,1.0,25.0,4368.31,4806.5,1396.6261,1.0,5282.0,78631093669.75,82041262425.0,32968064149.5059,20461753.0,273876050770.0,78631093669.75,82041262425.0,32968064149.5059,20461753.0,273876050770.0
89,Huobi.com,1JiyES25B4WLDsrvajHmM6PWrFjEk9vCmS,exchanges,181.0,159794.0,317600.0,100000.0,407625.1219,0.0,920000.0,920000.0,79001.2,85226.0,70813.1359,2569.0,445268.0,316004.8,340904.0,283252.5434,10276.0,1781072.0,78.76,20.0,151.6315,1.0,534.0,1975.9,2501.0,2265.9836,1.0,13107.0,61448958114.53,21857274522.0,75870278740.5673,30070.0,298091560764.0,61448640514.53,21857174522.0,75870060135.1812,70.0,298090700764.0
90,Huobi.com,1GhSk27WnVkhuNzPCT3SNMcSh4zowjqNcH,exchanges,55.0,171385.0,417272.7273,10000.0,436866.7554,0.0,1000000.0,1000000.0,47973.6545,79043.0,45321.7315,192.0,184261.0,191894.6182,316172.0,181286.9262,768.0,737044.0,23.6545,2.0,73.4573,1.0,534.0,1307.3818,2.0,1386.3861,1.0,5419.0,10781403937.7818,1673220196.0,32807531898.9329,1470000.0,160563652929.0,10780986665.0545,1673220196.0,32807375858.2157,1460000.0,160562652929.0
91,Huobi.com,1L5XCihBQrXuhR1T9oiyxXutKw3oS1i2eW,exchanges,379.0,196097.0,185700.0,190000.0,178719.0812,0.0,840000.0,840000.0,5358.22,4901.0,9207.8856,191.0,81921.0,21432.88,19604.0,36831.5423,764.0,327684.0,12.85,1.0,59.595,1.0,553.0,101.35,121.0,127.486,1.0,750.0,3532640343.99,356523344.0,23913292570.3537,10749.0,240001840027.0,3532454643.99,356173344.0,23913223421.5499,749.0,240001000027.0
92,Huobi.com,1BgVEbXkKfPmy5zPgEQRpoDZtrZzRghn97,exchanges,13.0,190312.0,79230.7692,10000.0,138200.6088,0.0,490000.0,490000.0,13380.5385,9429.0,12567.9608,373.0,46849.0,53522.1538,37716.0,50271.8431,1492.0,187396.0,43.5385,6.0,86.6617,1.0,316.0,203.5385,186.0,256.1234,2.0,749.0,2654897408.3077,728239516.0,6288989134.57,10749.0,24278707544.0,2654818177.5385,728239516.0,6288974123.4916,749.0,24278587544.0
93,Huobi.com,19j3XsGnq8T9JtoGQuzqr5PX1d5ZWrWLFq,exchanges,3.0,191978.0,230000.0,190000.0,197989.8987,10000.0,490000.0,480000.0,29522.0,25658.0,12863.4857,16059.0,46849.0,118088.0,102632.0,51453.9428,64236.0,187396.0,141.6667,108.0,130.7831,1.0,316.0,251.0,2.0,352.1392,2.0,749.0,713350285.6667,1038550106.0,505061269.2575,10749.0,1101490002.0,713120285.6667,1038360106.0,504899689.2615,749.0,1101000002.0
94,Huobi.com,1FqFJHvR91t8DTjAVD75CJ4cKTxuPPu6Cq,exchanges,6931.0,2926.0,5200.0,0.0,15522.8863,0.0,100000.0,100000.0,3260.71,3002.0,6475.0707,334.0,66645.0,13042.84,12008.0,25900.2827,1336.0,266580.0,20.63,20.0,44.0692,1.0,450.0,5.56,1.0,16.3929,1.0,70.0,11901555280.86,1325133430.0,27148489380.3197,30070.0,158119110000.0,11901550080.86,1325133430.0,27148488215.0404,70.0,158119110000.0
95,Huobi.com,169tgLDYcs68f3ZYh35k8JV5oyBZm5xLFa,exchanges,4638.0,104274.0,3700.0,0.0,15274.4885,0.0,100000.0,100000.0,3645.13,3004.0,6327.5078,837.0,66059.0,14580.52,12016.0,25310.0312,3348.0,264236.0,23.47,20.0,43.0487,1.0,446.0,4.71,1.0,15.0866,1.0,70.0,5636230093.03,694975000.0,13135456564.2804,30070.0,59723923735.0,5636226393.03,694975000.0,13135452885.5515,70.0,59723923735.0
96,Huobi.com,1J4Hi1emZUkTBgSJHHZfN56EAyzzVXqCEv,exchanges,3608.0,385.0,12700.0,10000.0,15352.8499,10000.0,100000.0,90000.0,955.57,226.0,4827.071,225.0,44729.0,3822.28,904.0,19308.284,900.0,178916.0,5.94,1.0,32.657,1.0,302.0,1.96,2.0,0.196,1.0,2.0,23687138565.61,9098485000.0,38369722115.2681,119950000.0,289143709950.0,23687125865.61,9098475000.0,38369722883.0304,119940000.0,289143699950.0
97,Huobi.com,1851LgKaSxjCHmmmEKXhoN8d3SNr4xU1LR,exchanges,4579.0,2606.0,3300.0,0.0,15036.9545,0.0,100000.0,100000.0,3620.49,3004.0,6330.1328,837.0,66059.0,14481.96,12016.0,25320.531,3348.0,264236.0,23.46,20.0,43.0101,1.0,446.0,4.04,1.0,13.5845,1.0,70.0,6641144194.79,824701752.5,14055176449.7889,30070.0,57071880246.0,6641140894.79,824701752.5,14055173087.3961,70.0,57071880246.0
98,Huobi.com,1EcUMEdqMJkcpnwRxjaXf1a6dBCbDFqHGH,exchanges,4505.0,103794.0,8400.0,0.0,44242.9655,0.0,420000.0,420000.0,3811.3,3004.0,6455.1725,1853.0,66645.0,15245.2,12016.0,25820.6901,7412.0,266580.0,23.4,20.0,43.5079,1.0,450.0,9.88,1.0,43.0635,1.0,401.0,4021909928.79,470496626.0,10307836961.3157,30070.0,53402712798.0,4021901528.79,470496626.0,10307835026.8733,70.0,53402712798.0
99,Huobi.com,18G2iXLSvCnFEvTmHMmu5SFVg3jnvdKtMX,exchanges,4491.0,104271.0,1300.0,0.0,10065.2869,0.0,100000.0,100000.0,3009.58,3003.5,855.6635,837.0,9989.0,12038.32,12014.0,3422.6538,3348.0,39956.0,19.93,20.0,6.0303,1.0,67.0,1.47,1.0,2.5941,1.0,20.0,6484620097.45,954535000.0,14316394566.245,4790000.0,59723923735.0,6484618797.45,954535000.0,14316392591.3942,4780000.0,59723923735.0
100,Huobi.com,1FKFSu3f3jNwjwSkmpLSGrsd1FPXr3Wdbb,exchanges,4311.0,2627.0,2900.0,0.0,14784.7895,0.0,100000.0,100000.0,3648.83,3003.0,6374.0906,1558.0,66645.0,14595.32,12012.0,25496.3623,6232.0,266580.0,23.86,20.0,43.2368,1.0,450.0,3.15,1.0,11.7596,1.0,70.0,5611047846.74,858986752.5,12704077357.2513,30070.0,59723923735.0,5611044946.74,858986752.5,12704074409.6026,70.0,59723923735.0
101,Huobi.com,16zGvjdc56BcuRYGuWf8RAJiBSreb6a8AS,exchanges,4455.0,103941.0,3700.0,0.0,15274.4885,0.0,100000.0,100000.0,3666.13,3003.5,6323.4529,870.0,66059.0,14664.52,12014.0,25293.8114,3480.0,264236.0,23.61,20.0,43.0246,1.0,446.0,4.71,1.0,15.0985,1.0,70.0,5320746091.88,758833619.0,11997368947.6637,30070.0,53787419524.0,5320742391.88,758833619.0,11997364822.6678,70.0,53787419524.0
102,Huobi.com,1NzMrRQM3f2kub3aAkeuH2dcBT3hzWEMJF,exchanges,4367.0,2917.0,4000.0,0.0,15491.9334,0.0,100000.0,100000.0,3585.22,3004.0,6396.7118,837.0,66645.0,14340.88,12016.0,25586.8472,3348.0,266580.0,22.85,20.0,43.5824,1.0,450.0,5.62,1.0,16.4704,1.0,70.0,7302116834.27,1226916338.5,15045971178.595,30070.0,57071880246.0,7302112834.27,1226916338.5,15045969549.4732,70.0,57071880246.0
103,Huobi.com,17qHdTwxQCkKs3GX56mUzjBrYKEpvbNaPX,exchanges,4470.0,2408.0,4600.0,0.0,15900.9434,0.0,100000.0,100000.0,3548.62,3002.5,6345.7879,522.0,66059.0,14194.48,12010.0,25383.1516,2088.0,264236.0,22.28,20.0,43.3315,1.0,446.0,7.01,1.0,18.7545,1.0,70.0,8310093515.72,1187005157.0,19053049729.0902,30070.0,128483671433.0,8310088915.72,1187005157.0,19053048104.7368,70.0,128483671433.0
104,Huobi.com,14Ju9c7CahgNMvaXuZY8eXekqc6Q3b4PMM,exchanges,4451.0,103936.0,8700.0,0.0,44286.6797,0.0,420000.0,420000.0,3724.07,3003.0,6414.5662,1409.0,66059.0,14896.28,12012.0,25658.2649,5636.0,264236.0,22.63,20.0,43.2557,1.0,446.0,10.65,1.0,43.4498,1.0,401.0,8094959925.87,1081442529.5,16204198178.9089,30070.0,57071880246.0,8094951225.87,1081442529.5,16204198255.8684,70.0,57071880246.0
105,Huobi.com,1MppRuEoWdjpxnFJofiLLAD79X5Ce8vx8y,exchanges,2432.0,118413.0,1350.0,0.0,13432.3304,0.0,135000.0,135000.0,130250.95,142749.5,55693.006,2372.0,445268.0,521003.8,570998.0,222772.024,9488.0,1781072.0,3.67,1.0,7.5047,1.0,25.0,3815.91,4195.0,1665.6732,1.0,13107.0,55187627076.95,59899630286.5,21244541122.9287,292595.0,85216467964.0,55187625726.95,59899630286.5,21244544625.4738,292595.0,85216467964.0
106,Huobi.com,15E5G3nBfo4ixVr1L4cCR1Y3nDL9Bzq1nj,exchanges,1729.0,82655.0,36550.0,50000.0,32883.8486,0.0,165000.0,165000.0,3584.17,3966.0,2586.9312,191.0,10395.0,14336.68,15864.0,10347.7249,764.0,41580.0,4.63,1.0,7.1884,1.0,25.0,84.98,112.0,86.1047,1.0,301.0,1999080380.57,743243976.0,4953067863.6494,1000000.0,38071074726.0,1999043830.57,743213976.0,4953072576.8503,990000.0,38071064726.0
107,Huobi.com,1PRe9LpXUqakuMmMnHRsCnLzpH9w7my9FE,exchanges,1466.0,12666.0,3500.0,0.0,4769.696,0.0,10000.0,10000.0,110274.65,167169.5,78618.5452,3138.0,170166.0,441098.6,668678.0,314474.1808,12552.0,680664.0,8.0,1.0,9.5394,1.0,21.0,3211.92,4917.5,2356.2978,1.0,5006.0,21392659761.34,31084910294.0,15811753604.2109,5231701.0,37008665624.0,21392656261.34,31084910294.0,15811758337.5983,5221701.0,37008665624.0
